node,score
TTK,6.782496211776294e-06
FBXW11,6.779165799411888e-06
SUV39H1,6.767413901571064e-06
LIN52,6.748416270573935e-06
VCAM1,6.747612320087502e-06
CDCA8,6.725485233278351e-06
SPI1,6.666047091252139e-06
MRAS,6.664127544088573e-06
CFTR,6.66097087173181e-06
FBXO5,6.6554129208870325e-06
SMARCA5,6.638115966180138e-06
MAP1LC3A,6.625361289968834e-06
POLE3,6.611891115921979e-06
RAP1B,6.597613978585866e-06
DLGAP5,6.585418597331444e-06
TGFBR2,6.57640384877279e-06
RIGI,6.558050716050421e-06
TGFBR1,6.531423104252586e-06
SRF,6.5097169808151725e-06
TIMELESS,6.497487214074241e-06
MTM1,6.484958399262981e-06
RNF4,6.484779044133463e-06
TAB2,6.483895499621553e-06
PPP3CA,6.477475165081153e-06
WDR59,6.462120851449332e-06
LEPR,6.449749104515201e-06
CUL2,6.438878117976103e-06
STAT4,6.4290780226986236e-06
IL17A,6.388324039562841e-06
CAMK2A,6.274439089125913e-06
NUF2,6.197173904019821e-06
TRADD,6.1922846823356615e-06
PKMYT1,6.182222234315581e-06
SERPINE1,6.179933957191732e-06
TAF4,6.155636676752414e-06
MIOS,6.136024319767227e-06
EPOR,6.110357811049349e-06
PPP3R1,6.097443546117752e-06
DDIT3,6.092006595185614e-06
CAMK4,6.0447229603357225e-06
WWTR1,6.026168827801466e-06
JUNB,6.020122276332291e-06
PPP1CB,6.017048477094308e-06
IRF1,5.94196823950029e-06
BECN2,5.9412937455420205e-06
KIF20A,5.94121428312857e-06
XPC,5.929576388636206e-06
ATG3,5.914579476657096e-06
RYBP,5.895715100327375e-06
IL2RG,5.890246261376201e-06
PLD1,5.837208158093673e-06
ASPM,5.805049824726237e-06
FNIP2,5.753647156412318e-06
USP9X,5.75324380624617e-06
ORC5,5.7438705335601835e-06
LIN54,5.728924079030771e-06
PPP3CB,5.721056832201386e-06
ZWINT,5.682984463471423e-06
HJURP,5.675336035630677e-06
ATG16L1,5.661061662827551e-06
NCAPG,5.641588239498739e-06
NUSAP1,5.638191280992476e-06
HDAC9,5.629920571349781e-06
PABPC1,5.627730358136829e-06
ASF1B,5.615831302340299e-06
ZUP1,5.6142370608983264e-06
H2AC13,5.600321038465349e-06
TIAM1,5.54273237309207e-06
TIPIN,5.5302274091930945e-06
APOE,5.519300348464307e-06
CDCA5,5.51167397683687e-06
SEC13,5.507470488604258e-06
EED,5.49792841641003e-06
SOD1,5.4759878413600475e-06
MAVS,5.4572452226065145e-06
ATG14,5.448954918175292e-06
ERCC8,5.420263787795889e-06
RXRA,5.415587671770142e-06
ORC3,5.41069191292551e-06
CENPF,5.402454565274956e-06
POMC,5.386659251499204e-06
PPP3CC,5.3703774982122484e-06
ISG15,5.335497678436121e-06
CDCA3,5.332348107106132e-06
IFNAR1,5.311219935828607e-06
TRAF3,5.302690048473035e-06
CENPE,5.299448536944486e-06
GRIN2B,5.27542540157032e-06
MCM8,5.262125764777108e-06
MAD2L2,5.259678926644016e-06
SOD2,5.254523688334114e-06
SEH1L,5.246512956658879e-06
FUNDC1,5.240377233389704e-06
PRKCQ,5.20918976845086e-06
EGR2,5.208150798365311e-06
FUS,5.180886932919121e-06
PLD2,5.178795892583925e-06
H2AC6,5.175103261023978e-06
H3-3A,5.169146969164206e-06
PRIM1,5.130585954087657e-06
CAMK2B,5.125315595310833e-06
GNG2,5.121066335114497e-06
OCLN,5.108555086467135e-06
ATF1,5.085259213717114e-06
CALR,5.078227392889824e-06
REV3L,5.074255391246599e-06
CEP55,5.065256255765556e-06
STIP1,5.051717462728822e-06
BMP2,5.01370756351844e-06
ATG4B,4.993064406671585e-06
CDC14A,4.98509982298094e-06
KIF4A,4.984341780530047e-06
NLRP3,4.981185074646628e-06
IL4R,4.943517637528966e-06
IL3RA,4.9362788509196845e-06
EIF2AK3,4.935306644958604e-06
PTTG2,4.923117540075981e-06
PTS,4.919919248174192e-06
NDC80,4.91875310196917e-06
RASSF5,4.905460772809037e-06
BAG3,4.902799826444165e-06
CSF2RB,4.892633240737886e-06
MAP2K7,4.830209764435573e-06
APC,4.824147739043995e-06
SMC2,4.782758183656138e-06
EIF4A1,4.778819909751561e-06
NOD2,4.7775018374910845e-06
MCM9,4.764849164983761e-06
AFDN,4.748904391850903e-06
EEF1A1,4.728163563376595e-06
GFAP,4.710055303804324e-06
CXCL1,4.706251866984534e-06
RACGAP1,4.699663322658887e-06
LIG3,4.6932923562961755e-06
CEPT1,4.67991130333111e-06
TRIM33,4.66585271163637e-06
CHPT1,4.663578097728714e-06
FOSL1,4.662089296927023e-06
LIFR,4.657670509029115e-06
ITGAV,4.650385818511882e-06
CCR5,4.648070424004594e-06
TBX21,4.640560077151461e-06
H2AC17,4.634385042035611e-06
PLG,4.629433926293455e-06
IFIH1,4.619983847260035e-06
TARDBP,4.614292976967759e-06
PPP4C,4.601894157429606e-06
ERN1,4.581711222004437e-06
SMC4,4.5765199164317886e-06
KIF15,4.574993775906319e-06
IRAK1,4.561064950383967e-06
FAAP100,4.5507227889385315e-06
PSMC3,4.54749574432879e-06
ITGA2,4.544748976597248e-06
CETN2,4.5424326878334885e-06
TFDP3,4.526535066570897e-06
MTMR4,4.5084480340400065e-06
TIMP1,4.501192479356143e-06
NCAPH,4.495423505677055e-06
GPX7,4.4937158015156846e-06
CXCL10,4.493712420185964e-06
C9orf72,4.490032920144379e-06
GPX3,4.4829798180263245e-06
IL10RB,4.470154163711336e-06
GPX6,4.4697785821177736e-06
GPX5,4.468920416370305e-06
IKBKE,4.463079122823314e-06
ITGAX,4.461707516677946e-06
RIPK2,4.457316137074048e-06
UBE2V2,4.442221800687666e-06
MEFV,4.442206300047075e-06
SGO1,4.4216161423454154e-06
POLA2,4.419462653408846e-06
CR2,4.386794865461686e-06
ORC4,4.374424191821806e-06
UBE2V1,4.373540656051593e-06
COL1A1,4.359430725161247e-06
WIPI1,4.3536489845555875e-06
ASF1A,4.3445120825685345e-06
TRIP13,4.341995076165976e-06
CD36,4.335358706273021e-06
NFKB2,4.3243337991306546e-06
ORC6,4.319158686122336e-06
CREM,4.316510393515049e-06
DMAP1,4.308126249046531e-06
MFN2,4.3049072637504964e-06
HSPG2,4.303542110707669e-06
FXYD1,4.292573414917967e-06
PRC1,4.292064649160611e-06
NOX4,4.275571180805033e-06
GHR,4.2700396021519705e-06
MTMR2,4.266466793497149e-06
ETV6,4.2553539662870875e-06
GSN,4.2461811914235895e-06
ATAD5,4.245409725990552e-06
ITPR2,4.228069526592922e-06
CCL3,4.223970441103561e-06
GATA4,4.215865936751085e-06
GLMN,4.208930479583295e-06
POLR2C,4.20142854481989e-06
PLA2G15,4.20028852356375e-06
GNA11,4.196887071840851e-06
YAF2,4.193888376470005e-06
CENPS,4.190611845545755e-06
TAB3,4.186410108893741e-06
CTR9,4.185956652357962e-06
PAK2,4.179636691705233e-06
USP1,4.166477711557426e-06
WIPI2,4.153580866371959e-06
RYR2,4.152971262674888e-06
MINPP1,4.151102745358813e-06
USP15,4.13823491293526e-06
PLN,4.137926322737925e-06
DET1,4.13697835385439e-06
G6PC1,4.131820043127095e-06
CBFB,4.115028008077798e-06
BANF1,4.102667484183299e-06
RHOC,4.095602593316973e-06
VTN,4.095302567893044e-06
CD68,4.087230542545365e-06
EIF4E2,4.086783100001729e-06
IL10RA,4.085191380811534e-06
BCL2A1,4.084710789458801e-06
ALOX15,4.06936070261056e-06
SMCR8,4.0691828676486465e-06
TK1,4.0671091592739926e-06
SOX9,4.061566251497385e-06
PSEN1,4.060412426211229e-06
CACNA1D,4.0588907024410456e-06
RRM1,4.056784893486148e-06
ATF6,4.054486563096046e-06
PLK4,4.053887819850929e-06
GPX8,4.048476154093755e-06
REC8,4.04723760922215e-06
SMG1,4.043708216317284e-06
ENG,4.030843851667952e-06
H2AZ2,4.021496756792125e-06
PCGF5,4.017307971168597e-06
PCGF3,4.015197981350591e-06
RPL4,4.005776209316026e-06
PRNP,4.004446844298718e-06
CASTOR1,3.9931688359248624e-06
FMR1,3.9920889471203576e-06
MPL,3.989903631696373e-06
CCR7,3.9829104271630355e-06
TCF3,3.9811325154989085e-06
EEF2K,3.976187884977256e-06
CALCOCO2,3.968775795669858e-06
BMAL1,3.968431475140886e-06
CBX1,3.965662400937987e-06
FOXA2,3.9649719726535085e-06
UBA3,3.955769875800894e-06
AMOT,3.947572344733158e-06
GDNF,3.938046999236095e-06
USP14,3.936067048198693e-06
FOSL2,3.932063982660872e-06
H2BC7,3.931391836096436e-06
MAP1LC3C,3.930058123329709e-06
FCER1G,3.928428351585735e-06
DVL3,3.927898434802568e-06
PLEC,3.927115687042986e-06
EIF4A2,3.9232779197447514e-06
H2BC10,3.922758397868091e-06
DCAF7,3.920280903456875e-06
MMP1,3.9190638385022336e-06
ATG9A,3.902433596228376e-06
H2BC6,3.891800718723375e-06
ITGA4,3.886011555596882e-06
H2BC8,3.883165390562877e-06
PAFAH2,3.881290811555695e-06
FAU,3.872645785242897e-06
IPMK,3.8669536224912114e-06
ACTN1,3.86686717998131e-06
ARID4A,3.861640105365924e-06
IL18,3.861410197820583e-06
TLR9,3.861259514165788e-06
PLB1,3.856619410471515e-06
MEAF6,3.8533081525312006e-06
NOD1,3.852965623960197e-06
PBRM1,3.850606700369581e-06
IFNAR2,3.848588726385656e-06
ITSN1,3.839969441344622e-06
SMAD6,3.836393696057192e-06
BMP4,3.834437584690289e-06
ATG10,3.831234187914862e-06
TAF10,3.828933425509383e-06
H2BC18,3.827520641775887e-06
FLNC,3.821443595415186e-06
TACC3,3.81986540559802e-06
CHTF18,3.804159072435739e-06
SPAG5,3.8015628805416418e-06
NCAM1,3.792211631417625e-06
CBX6,3.7837028428644236e-06
AEBP2,3.7794055620997007e-06
MEF2D,3.771524138723423e-06
IRF9,3.7703972452596715e-06
ICOS,3.7660929524831684e-06
OGG1,3.7626159196924867e-06
FBH1,3.750089414481733e-06
AGER,3.732303456599824e-06
NDUFS3,3.730710432208441e-06
OPTN,3.727977309604434e-06
GATA1,3.7192875296461634e-06
CRY2,3.714908386650809e-06
PSMC1,3.7028119310356462e-06
CD247,3.6887193025645414e-06
POLD2,3.685957915436077e-06
EZH1,3.685886125211507e-06
CXCR2,3.6775332591545966e-06
SMARCC2,3.6643046429737363e-06
TAF4B,3.6601363498152204e-06
ATXN3,3.6585662813632026e-06
MTMR1,3.657715830673821e-06
CD40LG,3.6576550078550134e-06
BLNK,3.651401692769112e-06
KL,3.646313325473879e-06
IL2RB,3.638152087320735e-06
PLA2G7,3.637789462993225e-06
CENPN,3.631747028068766e-06
GINS4,3.631364963214409e-06
KIF14,3.6285573973152337e-06
SMARCE1,3.6181346575740867e-06
MACROH2A1,3.6167900839834645e-06
EIF4EBP3,3.6109947732458714e-06
DRD2,3.6055646447376945e-06
PALS1,3.6019864100231414e-06
RNASEH2A,3.601593855154172e-06
NOX5,3.590956945022109e-06
ING3,3.590944547803157e-06
ASH2L,3.5883983652952847e-06
EGLN1,3.5858145121843844e-06
INPP5A,3.579501453565594e-06
MAD1L1,3.576754378606912e-06
H2AC11,3.5654682426302855e-06
TCF7,3.5585100544705503e-06
PCGF1,3.5570898413830576e-06
H2AC15,3.540914916789056e-06
TLR7,3.5382180856438333e-06
CRY1,3.5370339968929737e-06
TAF7,3.5334475997676756e-06
CD79A,3.5198879064225105e-06
RIPK3,3.5189888549451678e-06
CD5,3.517548145577294e-06
ITFG2,3.515828116113534e-06
ITGA2B,3.514991303006143e-06
TRAF1,3.5090011618447537e-06
IL13RA1,3.4956244864390203e-06
NCBP1,3.4691108280398007e-06
H2AC16,3.4650837821371604e-06
FCGR2B,3.4646088962820716e-06
ELMO1,3.4602139958999276e-06
DUOX2,3.457575257819102e-06
SOCS2,3.4556182520740287e-06
PHF21A,3.452549369055581e-06
PPP2R3B,3.4503592936228357e-06
CRP,3.449140134121988e-06
EPC1,3.4465226264508092e-06
ADRB2,3.4392756364093303e-06
LIPE,3.4385431550621232e-06
RTF1,3.430574100385484e-06
PFKFB3,3.430075800372636e-06
LLGL2,3.429111998297669e-06
MTMR3,3.4243209202371985e-06
KISS1R,3.421914636968372e-06
RNF31,3.420723142645001e-06
ECT2,3.4193619378994407e-06
RAPGEF2,3.419270456973453e-06
SUPT5H,3.412521805444729e-06
SCARB1,3.410187928430215e-06
ARHGEF6,3.407767795078739e-06
DNM2,3.4050431507548326e-06
LEO1,3.3944220997024604e-06
ITGB5,3.3933783676507097e-06
TNPO1,3.392829712166964e-06
ANLN,3.387082472786943e-06
CACNA1C,3.3851858315565614e-06
PSMD11,3.3833441874089057e-06
WDR48,3.3805333214315956e-06
NES,3.3795943186055262e-06
AIF1,3.374353616126328e-06
SMC6,3.372501322605934e-06
EIF4E1B,3.3708462868406975e-06
MAP3K11,3.369302904864395e-06
FLNB,3.3597761078684725e-06
UCHL5,3.352942345144583e-06
CFL2,3.3502287544121858e-06
TRAF5,3.3487738772266872e-06
COL1A2,3.344110624501524e-06
DEPDC1,3.3383163698503985e-06
MED15,3.335457326664761e-06
NRIP1,3.333765910655067e-06
IL21R,3.332533170282958e-06
POLR2E,3.331055836865569e-06
KDM2B,3.3271041078424506e-06
TAMM41,3.3239906451940736e-06
SCML2,3.311056604829125e-06
PNPLA6,3.305919542280357e-06
SWSAP1,3.2910697586228935e-06
DNTT,3.2893649207107716e-06
DLAT,3.2867136075801207e-06
SOCS4,3.279933140802298e-06
VWF,3.2789146016449004e-06
IRAK4,3.27678791956853e-06
ARF3,3.2738573967046816e-06
ATP12A,3.271307010465899e-06
CKAP5,3.27039274076007e-06
CD300C,3.270297856539994e-06
GINS1,3.2682379330730707e-06
POLR2B,3.2665165193180633e-06
HDAC11,3.2649032482741954e-06
TDP1,3.2637363606087494e-06
IL12RB1,3.2615832408505105e-06
HMGCR,3.2609525505171024e-06
INCENP,3.2566736190394457e-06
JARID2,3.250026599046227e-06
EIF4A3,3.240833183661326e-06
ACVR1,3.2385490105917115e-06
RHOB,3.236140120063547e-06
CANX,3.236101499845253e-06
B2M,3.2306660850167593e-06
LAPTM5,3.219495015556325e-06
GNG4,3.213439369362966e-06
HSPB8,3.2081466722546305e-06
RELB,3.2062265894635927e-06
RBCK1,3.2052056055012967e-06
INSRR,3.204790018943404e-06
GCG,3.19534256442805e-06
UBA6,3.1911986230874513e-06
MLLT3,3.191155108707898e-06
HNRNPH1,3.1887443709372736e-06
HSPA2,3.1801522597238314e-06
POLR2D,3.1732746773676196e-06
SHOC2,3.170089215908783e-06
MCMBP,3.1682217908179417e-06
CENPX,3.1668536621618133e-06
LLGL1,3.166481413974435e-06
GINS3,3.1664751938344386e-06
SCARB2,3.165706276097953e-06
PLA2G6,3.1620346723719067e-06
RPSA,3.1611996706595153e-06
MCRS1,3.1560839955577486e-06
BCL2L10,3.154278957670446e-06
ADAM17,3.1539465155379212e-06
FCGR1A,3.1539113355835813e-06
CUL4B,3.150048826082127e-06
GINS2,3.1437939432144417e-06
DCTN1,3.143533772769609e-06
LPL,3.1416256341781435e-06
RDX,3.1406901008591327e-06
RALGDS,3.1390824027820436e-06
DSP,3.1353341160699352e-06
HIF1AN,3.1329987832817476e-06
SNAP91,3.132786168347694e-06
OIP5,3.131492653717656e-06
IL23R,3.127083471986712e-06
PNPLA7,3.126957573122832e-06
SUCLG2,3.1255497672165022e-06
CDC5L,3.124572709944211e-06
ESCO2,3.124060390689024e-06
SCIN,3.1172968058650696e-06
PBX1,3.113614838475373e-06
NASP,3.1132234929772886e-06
CUL5,3.112567805086261e-06
MED14,3.103995169123344e-06
STRN,3.1003743652144044e-06
SELL,3.097008539926778e-06
PARP4,3.0968847592444552e-06
ABCG5,3.0922333770445853e-06
LSP1,3.091928455892412e-06
MARK2,3.091178216100724e-06
MTMR14,3.0868193881200384e-06
IL12RB2,3.086591799385117e-06
KDM3A,3.0813464834624527e-06
CEBPD,3.079341553544915e-06
THRA,3.0793089715716163e-06
STX17,3.074468878916579e-06
ATP6V1B2,3.065987539801752e-06
MLLT1,3.0632071199404622e-06
MED23,3.062948129663214e-06
RPL23A,3.06172910044536e-06
TNFSF10,3.0533652440571514e-06
TEP1,3.0482937720871567e-06
NCBP2,3.0451638061828396e-06
HSPD1,3.035910820631413e-06
SUDS3,3.0292091802268397e-06
TNNI3,3.021699661369811e-06
PAX6,3.015141259893511e-06
BMPR2,3.014922976923952e-06
BMP7,3.014299209795384e-06
TTN,3.01400962374374e-06
MBTPS2,3.010614675070824e-06
ALOX15B,3.0099227424526873e-06
PRLR,3.0062105863888285e-06
MBTPS1,3.0021187926491584e-06
SGK3,2.9967014017036734e-06
IL5RA,2.994837240876415e-06
RAPGEF3,2.9942250918925365e-06
GATA2,2.992180138744035e-06
PGK1,2.989229957891293e-06
WNT3A,2.9869606575081273e-06
VPS72,2.9850416781963473e-06
BCR,2.984284224285719e-06
UNG,2.9837639855202106e-06
CTSD,2.9836357695593634e-06
LATS1,2.9818704260592456e-06
KDM5A,2.9797292148366965e-06
SUPT6H,2.9791648185287974e-06
BRD8,2.9770428457349725e-06
SELENOI,2.973444209002647e-06
PKN1,2.966681665223944e-06
THY1,2.9588549775373965e-06
CDC34,2.958026250638503e-06
PSTPIP1,2.9564886225830073e-06
CXCL9,2.9558614198556742e-06
IL27RA,2.9558345045036407e-06
TNFRSF1B,2.9536299860358017e-06
RPAP3,2.952347695010339e-06
TXK,2.9493956877697215e-06
NFKBIB,2.949290727024825e-06
H2AC21,2.9443632074720398e-06
ARHGAP35,2.943543539115048e-06
CTSB,2.9433232071917258e-06
TICRR,2.9399909023407694e-06
MCIDAS,2.9354414955023043e-06
HES1,2.935163030072525e-06
EDN1,2.9327821806465367e-06
LDB1,2.92003551366019e-06
TRAT1,2.9175261897160974e-06
UFD1,2.916503286259077e-06
SPC25,2.9163531889234753e-06
HAVCR2,2.914371648985967e-06
EGLN3,2.912784991531718e-06
WASF2,2.90762142378728e-06
UPF1,2.9033215752568774e-06
NAMPT,2.9019117547087487e-06
MYL12B,2.9011479613253016e-06
RPS20,2.9010476175293482e-06
NME7,2.895143711498695e-06
UBA7,2.892556115855915e-06
MPO,2.885431388081523e-06
CRBN,2.8842266664402736e-06
CD2AP,2.878538017922398e-06
ATXN7,2.8780256368687048e-06
ITGA1,2.8764423602187116e-06
KDM4B,2.8735303508296627e-06
ITGA6,2.870470169263639e-06
MAPRE1,2.8667963760204925e-06
PAF1,2.863625970000926e-06
SGK2,2.8630044187863656e-06
EPC2,2.860180077170503e-06
PDHB,2.8557513408033272e-06
KICS2,2.850063403325516e-06
IGF2R,2.846857886307069e-06
DNAJB11,2.8442913101618727e-06
RBMX,2.844288414970687e-06
CTNNA2,2.8434868888444104e-06
POLR2F,2.8414680388029234e-06
MYH9,2.8397698880404568e-06
ABCG8,2.839060158570263e-06
POLR2G,2.832401367645929e-06
ATG4C,2.8322889379751488e-06
DKC1,2.8309030146856338e-06
AMPH,2.8255483924871334e-06
RAPGEF4,2.8238943760334694e-06
SETDB1,2.8216081441824968e-06
ACTL6B,2.8205807610463434e-06
CDCA2,2.81952590896999e-06
AMOTL2,2.8151780248672835e-06
KPNB1,2.8142773029557906e-06
PSMA2,2.8131529248008852e-06
GAK,2.812349326238008e-06
MTMR6,2.8088230336577945e-06
GRIN2A,2.8086626837754686e-06
DAB2,2.806186407483985e-06
FXR1,2.8058120385201686e-06
MBTD1,2.8036455984875286e-06
GNG13,2.803170322948232e-06
PTPA,2.8022193589459975e-06
LRP6,2.8002303450566997e-06
HNRNPM,2.798578546441103e-06
UBE2M,2.797684120007115e-06
RPS2,2.796088837560279e-06
RPL13A,2.7853173238625642e-06
TGFB1I1,2.7768117672018952e-06
PTGS1,2.7718078485350114e-06
CAB39,2.769891352950227e-06
NLRP1,2.7685652185546227e-06
CS,2.764620560674934e-06
POLR2L,2.7618900529470918e-06
GNGT2,2.7608867145132244e-06
PICALM,2.7595211615118485e-06
IL1R1,2.757401499383204e-06
TNFSF13B,2.7554917748012573e-06
AHSA1,2.754644541150467e-06
SOX10,2.7530284214187653e-06
NUMA1,2.752368835025268e-06
PFN1,2.7513159419349723e-06
STRADA,2.751207542226698e-06
BCL11A,2.7482074473838997e-06
FH,2.7462706966477713e-06
PSMA7,2.7453413866676375e-06
DYNLL1,2.743514779546185e-06
SALL4,2.7402446361665925e-06
CXCR3,2.739680100980378e-06
USF1,2.736610089161263e-06
MAPKAPK3,2.734782597431529e-06
MCPH1,2.728936862210625e-06
POLL,2.7277451025774495e-06
SZT2,2.726923443895629e-06
ABCD4,2.7265476497753024e-06
TH,2.724650232815865e-06
RAB8A,2.723984401358027e-06
TCEA1,2.71710079364234e-06
TBC1D1,2.7155061517215044e-06
STRADB,2.710176173330038e-06
IRF8,2.7088172335705393e-06
JAG1,2.7065609507325108e-06
FAN1,2.7040966326554613e-06
KPNA4,2.704015664793782e-06
PCBP1,2.698908747825878e-06
CTSK,2.6983187728167934e-06
CLEC7A,2.697258373118222e-06
PPP1R1A,2.69700056185999e-06
CHD1L,2.696220872455372e-06
H2AC14,2.6955948503897544e-06
ARID4B,2.6943307835864726e-06
PSMD12,2.6931767070344016e-06
PRDM14,2.684208884880862e-06
CXCL2,2.681752744415614e-06
MEF2C,2.6783748427859158e-06
GYS1,2.6776942524334497e-06
ABI1,2.6765696768325623e-06
PSEN2,2.6761872819708296e-06
RBFOX3,2.6743355660354975e-06
GYS2,2.6723275889218335e-06
NR3C2,2.6720230402562166e-06
GCK,2.66986529909507e-06
IFNLR1,2.668522289438376e-06
OSMR,2.666126744108004e-06
ARHGEF12,2.665647716939198e-06
MRTO4,2.663941034222746e-06
STK4,2.659899618449418e-06
HSPE1,2.657317109652801e-06
RPS18,2.6530591280403302e-06
DGKZ,2.652356233369596e-06
XDH,2.6474647660263194e-06
MAFB,2.6460413883565563e-06
ALOX5,2.6458154362422428e-06
NT5E,2.64557660152513e-06
PYCARD,2.6451585399974738e-06
EIF5B,2.6441363497945604e-06
RAD23A,2.642362417538104e-06
TAF12,2.6396694737254685e-06
UNC5B,2.6390903750762632e-06
DNM1,2.638905163783674e-06
ALOX12B,2.636447392396699e-06
MRGBP,2.63375264222332e-06
U2AF2,2.631127150723932e-06
EOMES,2.6300410233909397e-06
POLR2I,2.625745595977515e-06
ADAM10,2.6255015277664084e-06
SH3BP2,2.62230454491194e-06
GSR,2.6205103525139614e-06
CLTCL1,2.619133346585176e-06
ESRRA,2.6170254466334903e-06
DDX6,2.616665212008129e-06
RPS3A,2.6141788203050883e-06
PFKFB1,2.611286220261916e-06
POLR2K,2.6111175574645725e-06
UBQLN2,2.610429769684764e-06
ID1,2.609279846203689e-06
KALRN,2.6085397544796977e-06
APLF,2.606309696398711e-06
ATP23,2.6056532466934103e-06
SENP3,2.6042464527503013e-06
LARS1,2.6005823412300265e-06
MTMR8,2.600116981490814e-06
GTF2H3,2.599459866127192e-06
CDK5RAP2,2.5967081555768893e-06
NPY,2.594813300610215e-06
ACACB,2.5925021347277687e-06
HNRNPF,2.590100304269401e-06
ITGA3,2.588922009310377e-06
XRN1,2.585171463857298e-06
ARID2,2.5814239241215098e-06
ABCB8,2.5796228998543937e-06
PDHX,2.5781684708281512e-06
ARHGEF1,2.5776861088654634e-06
ABCA2,2.5762600926291984e-06
POLR2J,2.5752644593038287e-06
EGLN2,2.5742505883791163e-06
ABCB6,2.5726706730547723e-06
MED6,2.568643694477827e-06
CD79B,2.566949961827533e-06
BGLAP,2.5652166836443347e-06
PAXX,2.563665110979468e-06
CCL4,2.562781717232726e-06
NHP2,2.562620553877747e-06
MAP3K2,2.5620675348065687e-06
MYL9,2.5619226969586356e-06
PATJ,2.5609155903223963e-06
GNG7,2.560555585050909e-06
NOL6,2.556664587362448e-06
CXCR5,2.5554330969544493e-06
KANSL1,2.55475750231658e-06
NCAPD2,2.5502162224080784e-06
USP12,2.5501603587257104e-06
BMPR1B,2.5481539593161135e-06
ITGAL,2.5467260319155365e-06
NHERF2,2.5427582000372606e-06
MME,2.542603653462593e-06
EGR3,2.5367410796583045e-06
CX3CL1,2.5365453388759025e-06
SFPQ,2.536259083038334e-06
SYNCRIP,2.5361936108446865e-06
GP6,2.53617088246011e-06
CTC1,2.535675699092061e-06
DNM1L,2.5323274485195915e-06
BPTF,2.531696655045823e-06
CYP4F8,2.5308848262881216e-06
NSMCE2,2.5303392574679113e-06
NKX2-5,2.5297125991072286e-06
ZSWIM7,2.5284393223116585e-06
FABP4,2.528410263191072e-06
ASAP1,2.526168951485982e-06
HMGN1,2.521988838128892e-06
RPS9,2.520368005661984e-06
PPP1R12A,2.519903118475324e-06
INPP1,2.5189780434795566e-06
PRKD1,2.5134784131001677e-06
ALYREF,2.5117287495859884e-06
CCL11,2.5105134137980035e-06
DYNC1H1,2.5093433411041984e-06
FBXO43,2.50475086140442e-06
ATG2A,2.502570853479837e-06
SIAH1,2.501974654167655e-06
ADIPOR1,2.499667633571659e-06
U2AF1,2.498714916130543e-06
HSPBP1,2.4986379162556163e-06
GLI2,2.4975892253664305e-06
ACVR2B,2.486997810588309e-06
KPNA1,2.4865799767255843e-06
ACVR2A,2.486101040012529e-06
TUBGCP3,2.4829456293130975e-06
SELP,2.4781780606800805e-06
KIF18A,2.476302697366091e-06
KLB,2.474235645034168e-06
RAD9B,2.470737772424731e-06
CAND1,2.4692085051747656e-06
KIF22,2.4674497145830534e-06
SNTB2,2.466306719838966e-06
REV1,2.46613109033909e-06
CENPM,2.459841333433772e-06
INPP5J,2.4567972754779213e-06
MAPK6,2.4550983879400835e-06
MRC1,2.4472461430877533e-06
FCGR2A,2.4450379613070895e-06
GNG5,2.4432687910100788e-06
WDR41,2.4429993983353525e-06
PSMD8,2.442755013804172e-06
LAT,2.441771384645309e-06
UXT,2.4393469141749075e-06
PFKFB4,2.437528126721489e-06
NLK,2.437184364167175e-06
HCST,2.4371550659361125e-06
SORBS1,2.4333517795132058e-06
VPS35,2.4296492594443976e-06
ZFYVE1,2.4280533578890587e-06
L3MBTL2,2.427999685537792e-06
ANPEP,2.427156457922849e-06
CYFIP1,2.4261387551871215e-06
SRSF3,2.4192216974191787e-06
CCNG2,2.4187398019451017e-06
KIF5B,2.4182103884687836e-06
POLE4,2.4181400309414288e-06
FBL,2.4179772205833435e-06
TAF9B,2.417606620331184e-06
PIAS3,2.4174591732457435e-06
PSMD7,2.415891270783087e-06
CACNA1A,2.4158163716901307e-06
RPL23,2.415632773622372e-06
PLAT,2.4145065677949393e-06
FOXG1,2.411415697757082e-06
CAB39L,2.4101611746139534e-06
KNL1,2.399010963747545e-06
SGO2,2.393261218066135e-06
RPL6,2.3844117959766367e-06
DPY30,2.382788321706962e-06
TUBB4B,2.382623330637181e-06
TFE3,2.381928896285902e-06
NUP153,2.381692266906904e-06
BCL3,2.3812233061676674e-06
PSMA3,2.3796086026494245e-06
ATG4A,2.378976536385123e-06
PHF8,2.3731032157508495e-06
FXR2,2.371821309755144e-06
PSMC2,2.370423203690848e-06
S100A8,2.3700095599642308e-06
PPP5C,2.3680388470346377e-06
SH3PXD2A,2.3671165350152594e-06
ULK3,2.363627485044399e-06
RPS25,2.3634688046570983e-06
NTHL1,2.3634596425964097e-06
PPP1R15A,2.3624470903005e-06
GPT,2.3618977816433093e-06
BCCIP,2.3565081417918212e-06
PSMC4,2.3531467080133196e-06
ARHGAP8,2.348370660536295e-06
ATG4D,2.3468981577445067e-06
EPRS1,2.346187546164852e-06
EEA1,2.3451181076075873e-06
FZD4,2.3446301710081186e-06
RNF111,2.3431831378980785e-06
SAMTOR,2.3412576386741465e-06
SHMT2,2.339508174955541e-06
ARG1,2.3391440118946335e-06
SUPT4H1,2.3389787897910568e-06
CHKB,2.33866356220393e-06
SERBP1,2.3383788610698936e-06
WDR20,2.3333661798892353e-06
